quote_id,lead_id,dealer_id,carrier,monthly_premium,quoted_at
3164,5755,58,Carrier A,286.48,2025-05-20 09:00:00
3165,5756,16,In-House Agency,271.95,2025-10-14 13:05:00
3166,5757,39,Carrier B,279.62,2025-11-22 09:28:00
3167,5759,14,In-House Agency,153.65,2025-05-21 16:02:00
3168,5760,5,In-House Agency,245.83,2025-01-22 11:59:00
3169,5762,19,In-House Agency,216.88,2025-01-13 18:27:00
3170,5763,29,Carrier B,225.14,2025-02-26 08:34:00
3171,5764,18,Carrier B,281.56,2025-07-05 19:27:00
3172,5765,17,Carrier A,96.55,2025-08-30 18:59:00
3173,5766,48,Carrier A,223.62,2025-10-13 08:40:00
3174,5767,2,In-House Agency,132.15,2025-09-10 13:58:00
3175,5768,8,Carrier B,185.0,2025-02-16 13:54:00
3176,5770,2,Carrier B,201.85,2025-02-04 10:21:00
3177,5772,40,Carrier A,166.97,2025-01-14 18:19:00
3178,5775,57,In-House Agency,127.62,2025-12-13 12:41:00
3179,5778,51,Carrier B,253.01,2025-09-04 08:55:00
3180,5779,49,Carrier A,113.25,2025-08-06 18:28:00
3181,5780,5,Carrier A,272.39,2025-04-17 08:05:00
3182,5782,4,Carrier B,196.27,2025-02-01 12:01:00
3183,5784,22,In-House Agency,284.59,2025-07-31 13:12:00
3184,5785,50,Carrier A,169.09,2025-09-19 19:55:00
3185,5786,27,In-House Agency,139.99,2025-05-15 08:13:00
3186,5787,11,Carrier A,115.57,2025-02-22 10:55:00
3187,5788,54,Carrier A,133.35,2025-06-23 16:34:00
3188,5789,42,In-House Agency,168.5,2025-02-14 13:56:00
3189,5790,28,Carrier A,117.02,2025-07-21 09:47:00
3190,5791,31,In-House Agency,298.04,2025-05-22 11:00:00
3191,5793,43,In-House Agency,228.34,2025-04-13 18:47:00
3192,5795,14,In-House Agency,245.16,2025-02-03 09:46:00
3193,5796,32,Carrier B,179.36,2025-05-11 08:52:00
3194,5797,22,In-House Agency,276.0,2025-07-19 13:13:00
3195,5799,58,Carrier B,208.69,2025-04-06 16:55:00
3196,5800,32,Carrier B,162.05,2025-08-01 17:22:00
3197,5801,11,Carrier B,168.64,2025-10-16 11:16:00
3198,5802,38,Carrier B,211.99,2025-12-20 09:35:00
3199,5805,51,Carrier B,194.65,2025-06-13 17:47:00
3200,5806,17,Carrier A,153.01,2025-03-13 16:08:00
3201,5808,21,Carrier A,274.73,2025-05-20 15:11:00
3202,5810,44,In-House Agency,179.95,2025-08-27 08:45:00
3203,5812,13,Carrier A,284.92,2025-10-14 19:20:00
3204,5813,21,Carrier A,152.0,2025-06-28 10:29:00
3205,5815,49,Carrier A,301.05,2025-07-25 12:17:00
3206,5816,27,In-House Agency,102.52,2025-06-30 12:16:00
3207,5818,9,Carrier A,111.96,2025-02-07 08:22:00
3208,5819,16,In-House Agency,127.68,2025-02-02 10:09:00
3209,5821,29,Carrier A,176.3,2025-01-28 14:28:00
3210,5822,39,Carrier B,134.84,2025-12-11 18:53:00
3211,5823,38,Carrier A,120.41,2025-01-11 13:14:00
3212,5825,59,Carrier A,120.7,2025-08-12 17:46:00
3213,5826,57,In-House Agency,234.5,2025-07-02 16:53:00
3214,5828,47,In-House Agency,137.85,2025-07-24 17:09:00
3215,5829,53,In-House Agency,219.38,2025-10-03 08:06:00
3216,5830,34,Carrier A,255.56,2025-07-01 14:06:00
3217,5831,56,Carrier A,201.77,2025-02-23 12:45:00
3218,5833,1,In-House Agency,205.21,2025-08-20 09:03:00
3219,5835,56,In-House Agency,104.47,2025-05-18 09:49:00
3220,5837,21,Carrier A,193.06,2025-07-30 17:02:00
3221,5838,26,In-House Agency,145.66,2025-10-14 08:49:00
3222,5839,60,In-House Agency,308.73,2025-10-27 17:11:00
3223,5841,18,Carrier B,214.5,2025-02-25 14:13:00
3224,5842,7,In-House Agency,174.35,2025-07-16 13:56:00
3225,5844,18,In-House Agency,293.64,2025-04-16 16:33:00
3226,5845,50,In-House Agency,192.47,2025-02-04 12:29:00
3227,5846,31,Carrier A,135.01,2025-10-23 09:11:00
3228,5847,50,Carrier B,206.24,2025-09-03 13:28:00
3229,5848,11,Carrier B,229.27,2025-06-19 09:40:00
3230,5851,34,In-House Agency,154.48,2025-11-30 11:37:00
3231,5852,24,In-House Agency,309.42,2025-01-28 14:44:00
3232,5856,19,Carrier B,231.09,2025-08-24 10:25:00
3233,5857,2,In-House Agency,98.5,2025-08-09 18:40:00
3234,5858,31,In-House Agency,126.7,2025-10-10 10:10:00
3235,5860,15,Carrier A,205.89,2025-03-30 16:33:00
3236,5861,43,Carrier A,308.02,2025-02-16 10:13:00
3237,5863,26,In-House Agency,181.0,2025-03-03 10:59:00
3238,5867,34,In-House Agency,168.8,2025-11-10 18:55:00
3239,5868,3,Carrier B,277.02,2025-04-25 10:46:00
3240,5869,54,In-House Agency,237.8,2025-12-01 15:48:00
3241,5876,10,In-House Agency,123.56,2025-05-26 15:20:00
3242,5877,56,In-House Agency,273.52,2025-08-24 08:04:00
3243,5878,26,Carrier B,248.83,2025-08-24 12:16:00
3244,5880,45,Carrier A,269.17,2025-07-25 12:48:00
3245,5881,9,Carrier A,288.14,2025-04-25 15:51:00
3246,5882,50,Carrier A,106.78,2025-06-18 11:32:00
3247,5884,16,Carrier A,265.87,2025-08-19 12:35:00
3248,5885,41,Carrier B,144.08,2025-10-11 19:11:00
3249,5886,9,In-House Agency,218.63,2025-09-09 16:25:00
3250,5887,27,Carrier A,260.2,2025-04-03 16:04:00
3251,5888,38,Carrier B,245.18,2025-02-09 16:47:00
3252,5889,56,Carrier A,117.75,2025-05-12 12:42:00
3253,5890,30,Carrier B,203.18,2025-04-29 10:54:00
3254,5892,54,In-House Agency,152.28,2025-03-28 12:04:00
3255,5893,25,Carrier B,123.35,2025-05-04 15:29:00
3256,5897,49,Carrier B,260.23,2025-07-26 13:15:00
3257,5898,39,Carrier B,211.19,2025-01-07 09:53:00
3258,5899,11,In-House Agency,105.25,2025-08-03 10:11:00
3259,5900,15,Carrier B,236.86,2025-11-18 13:46:00
3260,5901,50,Carrier A,157.39,2025-05-29 15:52:00
3261,5902,44,Carrier B,217.22,2025-08-27 17:47:00
3262,5903,31,Carrier A,163.19,2025-08-12 19:38:00
3263,5904,54,Carrier A,202.57,2025-04-15 09:11:00
3264,5905,11,Carrier A,102.22,2025-07-30 14:10:00
3265,5906,13,Carrier A,266.47,2025-06-17 10:56:00
3266,5908,4,In-House Agency,120.31,2025-01-27 12:30:00
3267,5909,26,Carrier A,200.39,2025-12-05 17:47:00
3268,5910,6,Carrier B,253.41,2025-04-20 09:45:00
3269,5913,23,In-House Agency,157.36,2025-05-11 18:22:00
3270,5915,24,Carrier B,263.86,2025-04-02 18:45:00
3271,5916,16,In-House Agency,262.48,2025-03-04 13:59:00
3272,5917,29,Carrier A,146.11,2025-10-26 14:28:00
3273,5918,34,In-House Agency,95.96,2025-04-09 14:11:00
3274,5921,8,In-House Agency,260.45,2025-09-18 12:16:00
3275,5922,25,Carrier A,305.89,2025-06-22 12:36:00
3276,5924,6,Carrier A,294.01,2025-12-10 19:02:00
3277,5925,1,Carrier A,112.28,2025-12-09 10:27:00
3278,5926,5,Carrier A,257.43,2025-01-23 12:28:00
3279,5929,38,Carrier B,205.72,2025-11-09 08:39:00
3280,5930,5,In-House Agency,197.08,2025-02-25 10:05:00
3281,5931,29,Carrier B,100.02,2025-09-23 08:33:00
3282,5932,51,Carrier B,280.29,2025-06-29 12:48:00
3283,5934,21,Carrier B,270.58,2025-08-12 14:10:00
3284,5935,53,Carrier B,180.58,2025-07-10 09:27:00
3285,5936,50,In-House Agency,262.5,2025-05-25 10:15:00
3286,5937,22,Carrier A,151.64,2025-10-08 11:41:00
3287,5938,11,Carrier B,202.5,2025-09-15 15:58:00
3288,5939,6,Carrier A,139.12,2025-01-18 10:47:00
3289,5941,51,Carrier B,244.38,2025-05-13 14:22:00
3290,5943,24,Carrier B,280.83,2025-04-18 19:25:00
3291,5944,25,Carrier A,259.23,2025-04-01 15:56:00
3292,5945,8,Carrier B,307.98,2025-08-14 14:16:00
3293,5946,32,Carrier A,119.79,2025-06-16 13:54:00
3294,5947,18,In-House Agency,142.58,2025-11-03 13:06:00
3295,5948,48,In-House Agency,249.4,2025-07-30 18:55:00
3296,5949,42,In-House Agency,296.86,2025-03-13 14:13:00
3297,5950,24,In-House Agency,267.56,2025-07-06 09:16:00
3298,5951,38,Carrier A,261.35,2025-10-29 14:23:00
3299,5952,40,Carrier A,260.68,2025-05-31 09:00:00
3300,5954,28,Carrier A,156.55,2025-01-12 16:31:00
3301,5958,52,Carrier B,141.18,2025-05-20 19:09:00
3302,5960,17,In-House Agency,135.4,2025-12-18 16:40:00
3303,5961,43,Carrier B,99.99,2025-12-07 12:33:00
3304,5962,30,Carrier B,141.44,2025-05-13 11:09:00
3305,5963,26,Carrier A,288.8,2025-03-27 18:47:00
3306,5964,58,Carrier B,254.02,2025-08-03 09:34:00
3307,5965,32,Carrier A,141.83,2025-02-25 13:48:00
3308,5966,58,In-House Agency,293.46,2025-05-09 14:32:00
3309,5967,34,In-House Agency,170.61,2025-12-13 13:23:00
3310,5968,54,Carrier A,224.65,2025-05-31 10:51:00
3311,5969,18,Carrier B,132.56,2025-03-16 16:50:00
3312,5970,19,Carrier B,228.91,2025-04-06 09:11:00
3313,5971,46,Carrier B,138.88,2025-04-25 19:29:00
3314,5978,13,Carrier B,180.1,2025-07-29 09:59:00
3315,5979,50,In-House Agency,212.18,2025-07-04 16:33:00
3316,5980,49,Carrier A,199.92,2025-11-07 19:32:00
3317,5983,12,Carrier B,184.75,2025-02-04 08:21:00
3318,5986,12,Carrier B,173.57,2025-09-14 10:07:00
3319,5988,41,Carrier A,253.48,2025-02-02 18:41:00
3320,5989,5,In-House Agency,210.53,2025-09-26 16:54:00
3321,5991,10,Carrier A,145.73,2025-07-05 18:54:00
3322,5993,31,Carrier B,136.25,2025-03-02 16:44:00
3323,5994,60,Carrier A,270.97,2025-05-01 15:48:00
3324,5995,17,Carrier A,129.75,2025-06-28 19:30:00
3325,5996,44,Carrier A,167.19,2025-01-06 15:37:00
3326,5997,57,Carrier A,109.05,2025-03-09 08:54:00
3327,5998,36,Carrier B,117.11,2025-04-14 18:42:00
3328,6000,30,In-House Agency,185.17,2025-05-05 17:32:00
