lead_id,dealer_id,lead_source,department,status,created_at
5069,54,QR Code,Sales,closed,2025-06-26 18:26:00
5070,43,Call Center,Sales,closed,2025-09-14 08:38:00
5071,50,Web,Service,new,2025-06-04 15:23:00
5072,9,Web,Sales,new,2025-07-19 19:45:00
5073,31,Call Center,F&I,new,2025-04-02 13:22:00
5074,13,QR Code,F&I,working,2025-04-06 12:23:00
5075,28,QR Code,Sales,working,2025-01-03 17:50:00
5076,1,Web,Sales,new,2025-06-24 18:36:00
5077,6,Call Center,Sales,new,2025-09-20 18:00:00
5078,24,Web,F&I,working,2025-01-28 17:44:00
5079,33,Call Center,F&I,working,2025-06-24 19:55:00
5080,39,Web,Sales,working,2025-07-14 08:47:00
5081,51,QR Code,Sales,working,2025-06-27 11:28:00
5082,48,Call Center,F&I,working,2025-05-18 10:18:00
5083,55,Call Center,Sales,new,2025-08-03 15:29:00
5084,7,Web,Sales,closed,2025-10-30 09:42:00
5085,52,QR Code,Sales,new,2025-12-16 12:28:00
5086,24,Call Center,Service,working,2025-10-04 08:32:00
5087,16,Web,Sales,working,2025-03-28 13:13:00
5088,21,Call Center,Sales,working,2025-02-14 19:12:00
5089,46,Call Center,Sales,working,2025-05-31 09:38:00
5090,41,Web,Sales,new,2025-02-03 13:16:00
5091,16,QR Code,Sales,new,2025-11-24 13:19:00
5092,3,QR Code,Sales,closed,2025-07-23 17:57:00
5093,22,QR Code,Sales,closed,2025-10-10 12:22:00
5094,43,QR Code,F&I,working,2025-11-26 19:11:00
5095,13,QR Code,F&I,new,2025-04-22 11:26:00
5096,21,Call Center,Sales,closed,2025-05-20 08:30:00
5097,51,Web,Sales,new,2025-05-02 15:44:00
5098,12,Web,Service,closed,2025-02-25 12:54:00
5099,28,Call Center,F&I,working,2025-08-17 09:35:00
5100,45,Web,Service,working,2025-10-13 12:00:00
5101,57,QR Code,Service,closed,2025-03-01 13:22:00
5102,19,QR Code,Service,working,2025-04-30 08:14:00
5103,30,Web,Sales,working,2025-03-06 13:28:00
5104,26,Web,Service,new,2025-04-11 11:32:00
5105,28,QR Code,Sales,working,2025-09-06 11:59:00
5106,16,Web,Sales,working,2025-09-20 19:51:00
5107,10,Web,Service,closed,2025-03-14 12:14:00
5108,5,Call Center,F&I,working,2025-08-25 13:55:00
5109,39,Web,Service,working,2025-05-18 18:36:00
5110,37,QR Code,Sales,working,2025-08-25 13:44:00
5111,8,QR Code,Sales,closed,2025-08-17 12:58:00
5112,23,Web,Service,new,2025-05-10 17:25:00
5113,24,Web,Sales,new,2025-09-11 13:10:00
5114,45,QR Code,Service,new,2025-09-06 11:23:00
5115,51,Web,Sales,closed,2025-12-04 15:20:00
5116,50,QR Code,F&I,new,2025-02-20 15:10:00
5117,15,Web,Sales,closed,2025-05-24 08:17:00
5118,9,QR Code,Sales,working,2025-01-27 09:48:00
5119,40,Call Center,Sales,closed,2025-01-15 13:02:00
5120,55,Call Center,Service,new,2025-08-17 19:22:00
5121,21,Call Center,Sales,new,2025-03-06 19:39:00
5122,53,Call Center,Sales,new,2025-07-15 18:35:00
5123,3,QR Code,Sales,new,2025-04-17 08:35:00
5124,48,QR Code,Sales,working,2025-05-15 18:47:00
5125,56,Call Center,F&I,closed,2025-05-29 15:47:00
5126,13,Web,Service,closed,2025-04-15 11:59:00
5127,41,QR Code,Service,working,2025-01-22 09:35:00
5128,10,QR Code,F&I,new,2025-02-21 09:51:00
5129,5,Web,Sales,closed,2025-09-28 18:33:00
5130,60,Call Center,F&I,new,2025-02-01 16:35:00
5131,52,Web,Sales,working,2025-12-10 11:50:00
5132,13,Web,F&I,working,2025-06-28 19:11:00
5133,45,QR Code,Sales,new,2025-05-15 09:30:00
5134,40,Web,Sales,closed,2025-02-08 08:38:00
5135,42,QR Code,Service,working,2025-04-08 10:33:00
5136,40,QR Code,Sales,closed,2025-05-04 18:50:00
5137,54,Call Center,Sales,closed,2025-02-15 15:14:00
5138,20,Web,Sales,closed,2025-10-23 17:45:00
5139,2,Call Center,Service,new,2025-02-07 18:44:00
5140,45,Web,Service,working,2025-12-15 12:35:00
5141,32,Call Center,Sales,working,2025-11-01 08:23:00
5142,44,Call Center,Sales,closed,2025-03-10 15:29:00
5143,39,Call Center,Sales,new,2025-09-29 11:11:00
5144,33,Call Center,F&I,closed,2025-02-04 15:11:00
5145,53,Web,F&I,new,2025-08-18 10:27:00
5146,60,QR Code,Sales,closed,2025-12-02 08:50:00
5147,40,Call Center,Sales,new,2025-11-09 15:18:00
5148,23,Call Center,Service,working,2025-10-15 14:59:00
5149,21,Call Center,Sales,closed,2025-11-03 17:19:00
5150,5,Web,Sales,new,2025-06-02 15:27:00
5151,49,QR Code,F&I,new,2025-08-20 13:26:00
5152,50,Web,Sales,working,2025-09-18 15:27:00
5153,21,QR Code,Sales,working,2025-03-02 08:25:00
5154,1,QR Code,Sales,working,2025-06-10 14:32:00
5155,23,QR Code,Sales,working,2025-01-24 19:25:00
5156,51,QR Code,Sales,closed,2025-04-04 12:06:00
5157,12,Call Center,Service,new,2025-02-26 16:00:00
5158,21,Web,Sales,working,2025-02-19 17:54:00
5159,22,Web,Service,closed,2025-05-22 17:15:00
5160,35,Call Center,F&I,new,2025-06-10 13:32:00
5161,19,QR Code,Service,closed,2025-10-20 18:39:00
5162,5,QR Code,Sales,working,2025-08-10 18:41:00
5163,22,Call Center,Sales,working,2025-03-15 18:43:00
5164,32,Web,Service,working,2025-12-08 11:49:00
5165,43,Web,Service,working,2025-01-02 17:48:00
5166,34,Web,F&I,working,2025-04-17 13:38:00
5167,11,Call Center,Service,new,2025-02-15 08:43:00
5168,27,Web,Sales,working,2025-06-14 16:28:00
5169,30,Web,Service,new,2025-07-09 15:53:00
5170,25,Call Center,F&I,closed,2025-12-03 14:05:00
5171,28,Web,Sales,working,2025-10-28 09:10:00
5172,17,Call Center,Sales,closed,2025-10-12 13:49:00
5173,38,QR Code,F&I,working,2025-07-06 15:47:00
5174,37,QR Code,F&I,closed,2025-12-11 08:27:00
5175,55,QR Code,Sales,working,2025-09-26 09:01:00
5176,46,QR Code,Sales,working,2025-07-16 11:45:00
5177,14,Web,Sales,closed,2025-09-02 19:46:00
5178,46,Web,F&I,new,2025-09-28 16:33:00
5179,21,Call Center,Sales,new,2025-12-09 12:15:00
5180,49,Call Center,Sales,working,2025-02-20 17:26:00
5181,12,QR Code,Sales,closed,2025-03-30 10:11:00
5182,20,QR Code,Sales,closed,2025-05-25 11:55:00
5183,17,Web,Sales,new,2025-10-28 12:09:00
5184,22,QR Code,Sales,closed,2025-11-15 18:11:00
5185,7,Web,Sales,working,2025-05-03 11:16:00
5186,15,Web,Sales,new,2025-05-06 14:32:00
5187,19,Call Center,Sales,working,2025-07-26 15:00:00
5188,27,Call Center,Sales,new,2025-03-26 10:17:00
5189,43,Web,Sales,closed,2025-04-20 10:07:00
5190,16,Call Center,Service,new,2025-06-20 09:15:00
5191,21,QR Code,Sales,closed,2025-01-14 09:53:00
5192,19,QR Code,F&I,working,2025-09-18 13:17:00
5193,47,Web,Service,working,2025-10-26 10:22:00
5194,51,Call Center,Service,working,2025-06-06 13:26:00
5195,20,QR Code,Service,working,2025-08-04 12:33:00
5196,33,QR Code,Service,working,2025-09-19 12:24:00
5197,10,Call Center,F&I,new,2025-02-09 11:49:00
5198,40,Web,Sales,new,2025-04-20 19:49:00
5199,48,Web,Sales,new,2025-03-04 10:16:00
5200,9,Call Center,F&I,working,2025-04-03 10:02:00
5201,44,Web,Sales,new,2025-01-27 17:58:00
5202,36,QR Code,Sales,working,2025-12-06 15:13:00
5203,24,QR Code,F&I,new,2025-07-02 14:14:00
5204,46,QR Code,Sales,closed,2025-12-19 18:05:00
5205,50,Call Center,Sales,new,2025-11-25 11:42:00
5206,48,Web,Sales,working,2025-12-02 11:12:00
5207,60,QR Code,F&I,new,2025-10-17 12:09:00
5208,49,Call Center,Sales,new,2025-08-24 11:08:00
5209,49,Web,Sales,closed,2025-03-29 11:53:00
5210,2,Call Center,F&I,new,2025-09-06 10:23:00
5211,54,Call Center,Sales,new,2025-12-04 12:18:00
5212,24,Call Center,Sales,closed,2025-04-01 17:40:00
5213,23,QR Code,Sales,new,2025-03-15 17:29:00
5214,4,QR Code,Sales,working,2025-02-24 12:18:00
5215,49,Web,Sales,new,2025-03-15 09:42:00
5216,15,Web,Sales,working,2025-02-19 13:05:00
5217,31,Call Center,Sales,working,2025-06-09 18:15:00
5218,18,QR Code,Sales,working,2025-07-07 11:55:00
5219,22,Call Center,Sales,closed,2025-02-27 16:59:00
5220,25,QR Code,Sales,closed,2025-08-21 10:43:00
5221,26,QR Code,Service,working,2025-06-22 14:14:00
5222,28,Call Center,Sales,working,2025-11-05 17:53:00
5223,19,Call Center,Sales,working,2025-03-23 14:27:00
5224,31,Call Center,Sales,closed,2025-07-19 15:37:00
5225,11,Web,Sales,working,2025-01-23 12:09:00
5226,42,Web,F&I,closed,2025-04-07 17:31:00
5227,15,Call Center,Sales,new,2025-02-05 13:24:00
5228,16,QR Code,Sales,new,2025-10-17 09:49:00
5229,47,Web,Sales,new,2025-12-16 12:00:00
5230,40,QR Code,Sales,closed,2025-02-01 08:33:00
5231,16,QR Code,Service,working,2025-06-23 13:32:00
5232,15,Web,Sales,closed,2025-08-07 16:28:00
5233,38,Call Center,Service,working,2025-11-28 11:24:00
5234,57,QR Code,Sales,closed,2025-12-11 15:33:00
5235,56,Web,F&I,working,2025-08-09 11:03:00
5236,7,QR Code,Sales,working,2025-06-20 15:33:00
5237,60,Web,Sales,new,2025-11-01 17:57:00
5238,37,QR Code,Sales,working,2025-11-12 10:13:00
5239,40,QR Code,Service,new,2025-07-08 13:04:00
5240,36,Web,Sales,working,2025-09-06 11:52:00
5241,2,Web,Sales,working,2025-02-03 12:50:00
5242,40,Call Center,Service,closed,2025-09-04 12:04:00
5243,14,Web,Sales,new,2025-08-07 14:36:00
5244,15,QR Code,Service,closed,2025-03-20 16:57:00
5245,3,Call Center,Sales,new,2025-02-06 08:48:00
5246,27,QR Code,Sales,working,2025-08-23 15:51:00
5247,31,QR Code,Sales,working,2025-04-21 17:50:00
5248,6,Call Center,F&I,closed,2025-01-23 17:58:00
5249,29,Web,Sales,closed,2025-08-29 19:29:00
5250,26,QR Code,F&I,closed,2025-07-15 08:24:00
5251,59,Call Center,Sales,new,2025-03-18 10:44:00
5252,8,QR Code,F&I,closed,2025-02-09 14:36:00
5253,58,Call Center,Sales,new,2025-09-02 12:39:00
5254,25,Call Center,F&I,closed,2025-05-12 13:32:00
5255,8,Web,Sales,new,2025-08-10 15:01:00
5256,10,Web,F&I,closed,2025-06-17 14:20:00
5257,6,QR Code,F&I,new,2025-09-23 13:53:00
5258,41,Call Center,Sales,working,2025-09-26 13:39:00
5259,22,Call Center,Sales,working,2025-01-02 18:49:00
5260,29,Call Center,Service,new,2025-09-12 10:00:00
5261,1,Call Center,Service,working,2025-05-01 15:27:00
5262,51,Web,Sales,new,2025-08-25 10:32:00
5263,36,Web,F&I,closed,2025-01-06 08:02:00
5264,58,QR Code,Sales,new,2025-06-03 19:37:00
5265,27,Web,Service,working,2025-07-20 10:36:00
5266,42,QR Code,Sales,closed,2025-06-09 08:16:00
5267,32,Web,Sales,closed,2025-03-04 13:55:00
5268,46,Call Center,Service,closed,2025-03-02 15:07:00
5269,60,Web,Service,working,2025-03-30 13:16:00
5270,35,Web,Sales,working,2025-11-20 17:49:00
5271,28,Web,Sales,working,2025-12-19 18:03:00
5272,21,Web,Sales,new,2025-10-16 16:35:00
5273,47,Call Center,Sales,working,2025-05-06 16:51:00
5274,24,QR Code,Sales,closed,2025-09-05 18:09:00
5275,51,QR Code,Service,new,2025-04-24 09:12:00
5276,58,QR Code,Sales,new,2025-07-07 09:58:00
5277,7,Web,Service,new,2025-11-22 09:22:00
5278,57,Web,Sales,new,2025-07-27 14:12:00
5279,29,Web,Sales,working,2025-11-23 19:38:00
5280,49,Call Center,F&I,working,2025-03-12 09:02:00
5281,39,Call Center,Sales,closed,2025-10-13 17:54:00
5282,37,Call Center,Sales,working,2025-05-29 18:12:00
5283,54,QR Code,Sales,new,2025-11-21 10:55:00
5284,4,Web,Sales,closed,2025-08-23 16:55:00
5285,56,Call Center,Sales,working,2025-09-01 10:27:00
5286,19,QR Code,Sales,working,2025-03-10 18:51:00
5287,54,QR Code,Sales,working,2025-09-17 12:45:00
5288,45,QR Code,Sales,working,2025-10-04 12:55:00
5289,38,Web,F&I,new,2025-05-30 16:37:00
5290,36,QR Code,Sales,working,2025-10-29 13:22:00
5291,2,Web,Sales,new,2025-11-30 08:07:00
5292,31,QR Code,Sales,working,2025-08-17 13:13:00
5293,54,Call Center,Service,working,2025-11-29 19:39:00
5294,52,QR Code,Service,new,2025-05-04 19:42:00
5295,9,Web,Service,new,2025-12-02 17:21:00
5296,12,Web,Sales,new,2025-11-24 15:53:00
5297,43,Call Center,Sales,working,2025-04-22 10:19:00
5298,48,Call Center,Sales,new,2025-03-01 15:15:00
5299,24,Call Center,Sales,working,2025-10-13 17:40:00
5300,5,Call Center,Sales,closed,2025-08-23 17:13:00
5301,59,Web,Sales,new,2025-06-29 13:27:00
5302,13,Web,Sales,new,2025-03-05 08:41:00
5303,10,Web,Service,closed,2025-10-09 19:45:00
5304,29,Call Center,Service,working,2025-03-12 19:22:00
5305,9,Web,F&I,closed,2025-10-07 14:33:00
5306,14,Call Center,Sales,working,2025-02-20 18:45:00
5307,45,Call Center,Service,working,2025-12-03 11:10:00
5308,23,Call Center,Sales,new,2025-07-24 15:47:00
5309,52,QR Code,F&I,new,2025-11-14 18:42:00
5310,13,Call Center,Sales,working,2025-01-16 13:52:00
5311,58,QR Code,Sales,working,2025-08-19 09:41:00
5312,58,QR Code,Service,working,2025-08-04 09:32:00
5313,22,QR Code,Sales,closed,2025-08-22 16:52:00
5314,22,Web,Service,working,2025-01-12 14:27:00
5315,24,Web,Sales,new,2025-03-17 14:32:00
5316,24,QR Code,Sales,working,2025-06-27 12:31:00
5317,1,Web,Sales,working,2025-12-12 16:18:00
5318,33,Call Center,Sales,new,2025-09-07 16:56:00
5319,38,QR Code,Service,closed,2025-04-21 18:09:00
5320,7,Web,Sales,closed,2025-07-31 09:29:00
5321,30,QR Code,Sales,closed,2025-08-04 08:33:00
5322,6,Call Center,Service,closed,2025-06-20 11:10:00
5323,32,Call Center,Sales,closed,2025-04-13 15:57:00
5324,48,QR Code,F&I,new,2025-09-08 13:21:00
5325,32,QR Code,Sales,new,2025-08-05 16:56:00
5326,31,Web,Sales,closed,2025-02-18 11:26:00
5327,19,Call Center,Service,working,2025-07-25 17:26:00
5328,33,Web,Sales,closed,2025-08-14 19:18:00
5329,43,Call Center,Service,working,2025-04-01 13:32:00
5330,4,Call Center,Sales,new,2025-04-22 12:48:00
5331,24,QR Code,Service,working,2025-01-28 13:44:00
5332,18,Web,F&I,new,2025-05-31 11:19:00
5333,58,Call Center,Sales,new,2025-11-24 08:27:00
5334,27,Web,Sales,new,2025-07-15 19:49:00
5335,14,Web,F&I,working,2025-07-12 15:16:00
5336,50,QR Code,Sales,closed,2025-02-27 08:57:00
5337,44,Web,Sales,closed,2025-02-28 10:52:00
5338,4,Call Center,Service,working,2025-04-19 14:25:00
5339,42,Web,Sales,closed,2025-11-15 12:22:00
5340,41,QR Code,Service,working,2025-09-09 15:44:00
5341,6,Web,F&I,new,2025-02-20 15:58:00
5342,54,Web,Sales,closed,2025-05-31 08:59:00
5343,23,Call Center,Sales,closed,2025-02-19 19:49:00
5344,14,Web,Service,working,2025-03-10 14:33:00
5345,35,QR Code,Sales,working,2025-12-05 10:01:00
5346,4,Call Center,Sales,new,2025-06-12 12:48:00
5347,54,Web,Service,working,2025-10-16 14:03:00
5348,35,QR Code,Service,new,2025-05-19 19:37:00
5349,5,QR Code,Service,working,2025-03-15 14:31:00
5350,47,Call Center,Sales,new,2025-04-27 18:58:00
5351,37,QR Code,F&I,new,2025-10-28 09:11:00
5352,59,Call Center,Sales,working,2025-01-26 17:59:00
5353,29,Call Center,Sales,working,2025-01-17 10:56:00
5354,19,Web,Sales,closed,2025-11-17 17:57:00
5355,39,QR Code,Service,working,2025-12-04 19:09:00
5356,42,Call Center,Sales,new,2025-11-09 15:08:00
5357,47,QR Code,Sales,new,2025-09-09 09:14:00
5358,27,QR Code,Sales,closed,2025-11-26 14:25:00
5359,11,Web,Sales,closed,2025-04-20 15:29:00
5360,13,QR Code,Service,working,2025-12-02 14:46:00
5361,1,Web,Service,new,2025-12-07 10:10:00
5362,37,Call Center,Service,working,2025-08-06 13:11:00
5363,32,QR Code,Service,working,2025-09-14 12:27:00
5364,22,Web,Service,new,2025-10-16 18:48:00
5365,27,QR Code,Service,working,2025-10-05 17:41:00
5366,36,QR Code,Sales,closed,2025-07-26 18:13:00
5367,19,Web,Service,working,2025-06-17 13:13:00
5368,10,Web,F&I,working,2025-03-30 08:16:00
5369,47,QR Code,Sales,working,2025-01-02 13:47:00
5370,29,Call Center,Sales,closed,2025-04-29 10:42:00
5371,28,Call Center,Service,working,2025-04-01 15:28:00
5372,17,QR Code,Service,closed,2025-06-11 16:43:00
5373,18,QR Code,Sales,closed,2025-02-27 11:38:00
5374,25,Web,Service,closed,2025-11-10 18:14:00
5375,40,Call Center,Sales,closed,2025-04-14 11:33:00
5376,34,QR Code,Sales,closed,2025-10-25 09:28:00
5377,23,QR Code,Sales,working,2025-04-03 08:31:00
5378,41,QR Code,Service,new,2025-11-05 15:34:00
5379,15,Web,Sales,closed,2025-11-20 17:33:00
5380,39,QR Code,Sales,closed,2025-11-12 14:29:00
5381,29,QR Code,F&I,closed,2025-08-22 14:28:00
5382,15,Web,Sales,new,2025-11-05 17:02:00
5383,37,Call Center,Sales,working,2025-10-19 11:44:00
5384,18,QR Code,Sales,new,2025-10-12 14:22:00
5385,27,Call Center,Sales,closed,2025-07-21 12:01:00
5386,39,Web,Sales,new,2025-10-09 14:42:00
5387,21,Call Center,Sales,closed,2025-01-18 18:45:00
5388,56,Call Center,Sales,closed,2025-01-05 16:27:00
5389,57,QR Code,Sales,working,2025-06-10 09:55:00
5390,15,Web,Sales,working,2025-05-27 12:39:00
5391,7,Web,Sales,closed,2025-02-01 17:40:00
5392,16,Call Center,Sales,working,2025-05-02 08:08:00
5393,56,Web,Service,closed,2025-11-10 14:44:00
5394,55,QR Code,Sales,working,2025-10-03 09:16:00
5395,57,Web,Sales,new,2025-01-20 08:01:00
5396,60,QR Code,Sales,closed,2025-06-27 18:10:00
5397,56,Web,Sales,working,2025-05-13 13:11:00
5398,50,QR Code,Sales,new,2025-10-20 15:25:00
5399,13,Call Center,Sales,new,2025-04-17 13:27:00
5400,38,Web,Sales,closed,2025-01-22 18:43:00
5401,39,QR Code,Sales,working,2025-07-09 11:26:00
5402,42,Call Center,Sales,working,2025-02-02 12:02:00
5403,33,Call Center,Sales,new,2025-11-28 08:43:00
5404,39,QR Code,Sales,closed,2025-10-25 17:15:00
5405,25,QR Code,F&I,closed,2025-01-27 09:36:00
5406,48,QR Code,Sales,working,2025-09-28 17:59:00
5407,36,Web,F&I,closed,2025-05-20 11:34:00
5408,54,Web,F&I,working,2025-08-08 09:39:00
5409,58,QR Code,Service,new,2025-09-13 18:23:00
5410,51,Web,Sales,new,2025-01-25 17:41:00
5411,18,Web,F&I,working,2025-11-17 08:54:00
5412,41,Web,Sales,new,2025-07-11 13:01:00
5413,40,QR Code,F&I,closed,2025-01-11 13:44:00
5414,31,QR Code,F&I,closed,2025-10-21 09:59:00
5415,32,Call Center,Sales,closed,2025-05-17 17:02:00
5416,21,Call Center,Service,closed,2025-03-20 19:59:00
5417,52,QR Code,Sales,new,2025-01-10 15:27:00
5418,18,Call Center,F&I,working,2025-09-12 10:16:00
5419,15,Call Center,Sales,closed,2025-03-28 17:03:00
5420,13,QR Code,Sales,new,2025-11-20 11:00:00
5421,35,Call Center,F&I,working,2025-05-05 10:15:00
5422,10,Web,Sales,closed,2025-07-06 14:26:00
5423,3,Web,F&I,new,2025-12-04 08:03:00
5424,59,QR Code,Service,closed,2025-10-12 11:34:00
5425,35,QR Code,Service,working,2025-12-19 15:34:00
5426,46,QR Code,F&I,new,2025-05-21 12:56:00
5427,19,Web,Sales,closed,2025-05-19 18:38:00
5428,59,Web,Service,working,2025-07-06 14:27:00
5429,60,Web,Sales,closed,2025-09-12 17:56:00
5430,54,Call Center,Sales,working,2025-08-08 12:32:00
5431,40,Call Center,Sales,working,2025-11-27 09:19:00
5432,35,QR Code,Sales,new,2025-01-31 11:05:00
5433,6,Call Center,Sales,new,2025-11-19 13:27:00
5434,31,Web,Sales,closed,2025-04-07 11:28:00
5435,25,QR Code,Service,working,2025-02-08 16:10:00
5436,23,QR Code,Sales,closed,2025-09-25 12:42:00
5437,32,Call Center,Sales,working,2025-06-05 15:17:00
5438,7,Web,Sales,working,2025-09-07 15:37:00
5439,55,Web,Sales,new,2025-01-29 19:18:00
5440,58,Call Center,Sales,working,2025-12-06 10:32:00
5441,16,QR Code,Sales,new,2025-06-09 14:54:00
5442,43,Call Center,F&I,closed,2025-08-20 18:24:00
5443,23,Call Center,Sales,working,2025-04-02 14:39:00
5444,23,Call Center,Sales,working,2025-08-31 16:17:00
5445,5,QR Code,Sales,new,2025-01-08 17:23:00
5446,55,QR Code,Sales,closed,2025-12-20 11:34:00
5447,28,QR Code,Sales,working,2025-02-09 11:57:00
5448,57,QR Code,Service,working,2025-01-12 08:50:00
5449,17,QR Code,Service,closed,2025-07-03 17:39:00
5450,9,Call Center,Sales,working,2025-08-22 11:53:00
5451,25,Web,Sales,working,2025-01-23 15:14:00
5452,53,Call Center,F&I,closed,2025-06-26 15:56:00
5453,27,QR Code,Sales,new,2025-01-31 19:01:00
5454,40,Call Center,Sales,new,2025-08-23 19:20:00
5455,28,Web,Sales,new,2025-07-07 18:48:00
5456,42,QR Code,Sales,new,2025-10-22 16:16:00
5457,21,Web,Sales,closed,2025-10-21 17:10:00
5458,26,Web,Sales,closed,2025-07-07 16:43:00
5459,43,Web,Sales,new,2025-06-20 14:31:00
5460,16,QR Code,Service,closed,2025-04-25 16:31:00
5461,44,Web,Sales,closed,2025-06-19 16:45:00
5462,40,QR Code,F&I,closed,2025-08-06 19:08:00
5463,5,Call Center,Sales,closed,2025-06-30 12:50:00
5464,52,QR Code,Sales,new,2025-03-19 13:30:00
5465,27,Call Center,Sales,closed,2025-02-23 09:02:00
5466,53,Call Center,Sales,new,2025-01-11 19:08:00
5467,39,Call Center,Sales,new,2025-09-20 16:22:00
5468,7,Call Center,F&I,working,2025-05-15 11:40:00
5469,3,Web,Sales,closed,2025-05-17 14:31:00
5470,6,Call Center,Service,closed,2025-12-14 09:13:00
5471,13,Web,Service,working,2025-06-22 17:43:00
5472,6,Web,Sales,closed,2025-01-18 15:15:00
5473,50,QR Code,Sales,new,2025-03-24 11:21:00
5474,40,Web,Sales,new,2025-10-01 17:46:00
5475,37,QR Code,Sales,closed,2025-10-20 16:06:00
5476,42,QR Code,Sales,closed,2025-03-05 18:29:00
5477,43,Call Center,Sales,new,2025-01-05 13:21:00
5478,29,Web,Sales,new,2025-04-18 15:02:00
5479,57,Web,Service,closed,2025-09-30 12:13:00
5480,26,Call Center,Sales,closed,2025-07-01 12:53:00
5481,23,Web,Sales,new,2025-08-13 11:43:00
5482,40,QR Code,Sales,working,2025-08-20 16:19:00
5483,11,Call Center,Sales,closed,2025-02-21 14:02:00
5484,44,Call Center,Service,closed,2025-05-20 19:46:00
5485,38,Web,Sales,working,2025-03-01 19:06:00
5486,18,QR Code,Service,new,2025-03-24 14:16:00
5487,48,Web,Sales,closed,2025-04-02 19:25:00
5488,46,Web,Sales,closed,2025-11-19 11:59:00
5489,45,QR Code,Service,closed,2025-07-24 10:28:00
5490,28,Call Center,Sales,new,2025-09-15 16:41:00
5491,39,Call Center,Sales,closed,2025-09-07 15:37:00
5492,39,QR Code,Sales,new,2025-08-11 18:20:00
5493,5,Web,Service,new,2025-08-29 09:28:00
5494,1,Web,Sales,closed,2025-09-30 11:29:00
5495,59,QR Code,Sales,working,2025-06-26 11:29:00
5496,56,Web,F&I,closed,2025-04-06 14:17:00
5497,23,QR Code,Sales,new,2025-02-16 17:18:00
5498,49,Call Center,Sales,closed,2025-06-04 14:12:00
5499,42,Web,Service,new,2025-12-01 11:04:00
5500,6,Web,Sales,closed,2025-04-17 11:21:00
5501,14,Web,Service,working,2025-03-13 16:42:00
5502,30,QR Code,Sales,closed,2025-06-11 11:22:00
5503,13,Call Center,Sales,new,2025-11-25 10:19:00
5504,32,Call Center,F&I,closed,2025-11-21 12:36:00
5505,41,Call Center,Service,working,2025-07-23 12:10:00
5506,19,Web,Sales,closed,2025-04-14 18:49:00
5507,60,Web,Sales,working,2025-04-06 19:12:00
5508,50,QR Code,Service,closed,2025-10-15 16:08:00
5509,54,Call Center,Sales,working,2025-08-20 18:55:00
